,race_id,dist,place,dog_id,box,split_times,split_margins,run_time
15480,163070497,450m,3,1334070034,4,6.96,0.23,26.18
15481,163070497,450m,4,1143060003,7,7.00,0.27,26.19
15482,163070497,450m,5,1143060000,8,7.08,0.35,26.25
15483,163070497,450m,6,1136220022,1,6.78,0.05,26.26
15484,163070497,450m,7,1284200009,6,7.01,0.28,26.32
15485,163070497,450m,8,1241510011,3,7.04,0.31,26.54
15486,163070496,450m,1,1281000002,4,6.81,0.06,25.47
15487,163070496,450m,2,1328590007,6,6.76,0.01,25.91
15488,163070496,450m,3,1021670104,2,7.03,0.28,26.08
15489,163070496,450m,4,879520035,8,6.98,0.23,26.14
15490,163070496,450m,5,1312340003,5,6.75,0.00,26.15
15491,163070496,450m,6,1226490026,1,7.02,0.27,26.20
15492,163070496,450m,7,887800002,7,7.03,0.28,26.22
15493,163070496,450m,8,792850061,3,6.84,0.09,26.40
15494,161863706,650m,1,652800016,1,17.54,0.00,37.85
15495,161863706,650m,2,368850006,3,17.94,0.40,37.87
15496,161863706,650m,3,820830156,4,17.76,0.22,38.07
15497,161863706,650m,4,1107900064,7,17.87,0.33,38.19
15498,161863706,650m,5,794560038,5,18.36,0.82,38.34
15499,161863706,650m,6,1136220004,8,17.86,0.32,38.38
15500,161863706,650m,7,820860041,2,17.75,0.21,38.53
15501,161863706,650m,8,771030057,6,17.79,0.25,38.91
15502,163070500,650m,1,250490057,7,17.47,0.00,37.72
15503,163070500,650m,2,843860022,5,18.05,0.58,38.28
15504,163070500,650m,3,946340016,3,17.61,0.14,38.30
15505,163070500,650m,4,275790027,4,18.07,0.60,38.32
15506,163070500,650m,5,732920000,6,17.94,0.47,38.34
15507,163070500,650m,6,850590007,2,17.77,0.30,38.37
15508,163070500,650m,7,806680018,8,17.70,0.23,38.60
15509,163070494,450m,1,1092420163,2,6.64,0.02,25.05
15510,163070494,450m,2,1054060015,4,6.62,0.00,25.26
15511,163070494,450m,3,608350000,6,6.71,0.09,25.68
15512,163070494,450m,4,250490119,5,6.71,0.09,25.77
15513,163070494,450m,5,-729107,8,6.90,0.28,25.83
15514,163070494,450m,6,792880044,3,6.78,0.16,26.01
15515,163070494,450m,7,662270006,1,6.79,0.17,26.08
15516,163070494,450m,8,-752734,7,6.86,0.24,26.09
15517,163070493,450m,1,1116480113,1,6.73,0.11,25.36
15518,163070493,450m,2,1249530002,7,6.62,0.00,25.59
15519,163070493,450m,3,837870039,2,7.08,0.46,25.72
15520,163070493,450m,4,-722345,6,6.97,0.35,25.73
15521,163070493,450m,5,825780020,4,6.69,0.07,25.74
15522,163070493,450m,6,637750055,8,6.94,0.32,25.81
15523,163070493,450m,7,413750027,5,6.87,0.25,25.87
15524,163070493,450m,8,169590003,3,7.18,0.56,25.89
15525,163070499,450m,1,176100002,7,6.60,0.00,25.28
15526,163070499,450m,2,592760069,8,6.71,0.11,25.38
15527,163070499,450m,3,858100012,2,6.92,0.32,25.48
15528,163070499,450m,4,612290012,1,6.99,0.39,25.60
15529,163070499,450m,5,491780033,3,6.78,0.18,25.62
15530,163070499,450m,6,837870037,4,6.85,0.25,25.70
15531,163070490,390m,1,850590061,1,8.37,0.05,22.17
15532,163070490,390m,2,587100016,8,8.32,0.00,22.28
15533,163070490,390m,3,1950680088,6,8.58,0.26,22.36
15534,163070490,390m,4,985260023,4,8.80,0.48,22.41
15535,163070490,390m,5,278990097,7,8.66,0.34,22.41
15536,163070490,390m,6,618440001,3,8.59,0.27,22.51
15537,163070490,390m,7,169590009,5,8.82,0.50,22.84
15538,163070490,390m,8,850590058,2,8.85,0.53,22.93
15539,163070495,450m,1,1021670102,6,6.63,0.07,25.18
15540,163070495,450m,2,1310540007,7,6.56,0.00,25.61
15541,163070495,450m,3,1245880024,2,6.70,0.14,25.63
15542,163070495,450m,4,931140034,5,6.75,0.19,25.76
15543,163070495,450m,5,823590008,8,6.82,0.26,26.08
15544,163070495,450m,6,935700005,3,6.84,0.28,26.23
15545,163070495,450m,7,1260900049,1,6.88,0.32,26.24
15546,163070495,450m,8,666140032,4,7.23,0.67,26.48
15547,163070491,390m,1,1206250141,3,8.33,0.00,22.01
15548,163070491,390m,2,820860009,2,8.61,0.28,22.70
15549,163070491,390m,3,169590008,6,8.79,0.46,22.76
15550,163070491,390m,4,90940099,1,8.70,0.37,22.79
15551,163070491,390m,5,917310049,8,8.63,0.30,22.81
15552,163070491,390m,6,701280006,5,8.72,0.39,22.81
15553,163070491,390m,7,409540009,4,8.86,0.53,22.92
15554,163070491,390m,8,219770076,7,9.07,0.74,23.00
15555,362946444,390m,1,147857643,2,8.42,0.00,22.33
15556,362946444,390m,2,198169049,3,8.58,0.16,22.58
15557,362946444,390m,3,187883522,1,8.65,0.23,22.62
15558,362946444,390m,4,198169054,8,8.74,0.32,22.75
15559,362946444,390m,5,162212281,7,8.56,0.14,22.80
15560,362946444,390m,6,136721398,6,8.91,0.49,23.03
15561,362946444,390m,7,219045745,4,8.95,0.53,23.11
15562,362946445,390m,1,162212283,3,8.43,0.00,22.48
15563,362946445,390m,2,147858647,6,8.69,0.26,22.72
15564,362946445,390m,3,134562594,4,8.52,0.09,22.72
15565,362946445,390m,4,204414101,7,8.69,0.26,22.87
15566,362946445,390m,5,198169048,2,8.89,0.46,22.87
15567,362946445,390m,6,198170061,8,8.75,0.32,23.12
15568,362946445,390m,7,892110039,1,9.17,0.74,23.29
15569,362946446,390m,1,215237115,4,8.17,0.00,22.05
15570,362946446,390m,2,136721400,1,8.53,0.36,22.60
15571,362946446,390m,3,2003070001,7,8.52,0.35,22.84
15572,362946446,390m,4,210871903,6,8.61,0.44,22.92
15573,362946446,390m,5,161976839,3,8.56,0.39,22.92
15574,362946446,390m,6,198169052,8,8.70,0.53,22.93
15575,362946453,390m,1,135412286,2,8.33,0.00,22.17
15576,362946453,390m,2,145207342,1,8.47,0.14,22.30
15577,362946453,390m,3,163734337,6,8.56,0.23,22.53
15578,362946453,390m,4,187883523,8,8.63,0.30,22.57
15579,362946453,390m,5,196374474,3,8.49,0.16,22.64
15580,362946453,390m,6,887800019,7,8.70,0.37,22.74
15581,362946453,390m,7,198170054,4,8.84,0.51,22.89
15582,362946453,390m,8,2112520008,5,8.84,0.51,22.95
15583,362946447,450m,1,134886249,1,6.58,0.00,25.35
15584,362946447,450m,2,170757842,6,6.67,0.09,25.54
15585,362946447,450m,3,191521838,7,6.88,0.30,25.68
15586,362946447,450m,4,1997400059,8,6.65,0.07,25.72
15587,362946447,450m,5,204414098,4,6.67,0.09,25.77
15588,362946447,450m,6,167542428,5,6.77,0.19,25.84
15589,362946447,450m,7,1945060001,2,6.81,0.23,25.85
15590,362946447,450m,8,136721397,3,6.62,0.04,26.31
15591,362946455,450m,1,156017423,6,6.54,0.00,25.34
15592,362946455,450m,2,167542429,1,6.73,0.19,25.42
15593,362946455,450m,3,121763559,4,6.74,0.20,25.65
15594,362946455,450m,4,1295030008,2,6.85,0.31,25.79
15595,362946455,450m,5,1312340003,3,6.75,0.21,25.86
15596,362946455,450m,6,1247550013,7,6.61,0.07,25.89
15597,362946455,450m,7,1450720004,8,6.90,0.36,25.95
15598,362946455,450m,8,1328610000,5,6.63,0.09,26.13
15599,362946448,450m,1,148673292,5,6.66,0.00,25.46
15600,362946448,450m,2,124225456,8,6.72,0.06,25.59
15601,362946448,450m,3,2043510008,6,6.69,0.03,25.65
15602,362946448,450m,4,167542425,4,6.66,0.00,25.77
15603,362946448,450m,5,134886250,1,6.68,0.02,25.85
15604,362946448,450m,6,892110037,7,6.74,0.08,26.04
15605,362946448,450m,7,123941400,3,6.95,0.29,26.21
15606,362946448,450m,8,109563224,2,6.70,0.04,26.28
15607,362946454,450m,1,2105700099,4,6.52,0.00,25.08
15608,362946454,450m,2,135412288,8,6.71,0.19,25.23
15609,362946454,450m,3,2100970001,5,6.75,0.23,25.45
15610,362946454,450m,4,113531117,6,6.84,0.32,25.63
15611,362946454,450m,5,1673790089,7,6.86,0.34,25.65
15612,362946454,450m,6,1748170031,2,6.76,0.24,25.85
15613,362946454,450m,7,1448780006,1,6.71,0.19,25.98
15614,362946454,450m,8,940060001,3,6.75,0.23,25.99
15615,362946449,450m,1,108391454,3,6.84,0.20,25.52
15616,362946449,450m,2,156017446,8,6.65,0.01,25.60
15617,362946449,450m,3,118713977,1,6.70,0.06,25.71
15618,362946449,450m,4,2099800014,5,6.64,0.00,25.88
15619,362946449,450m,5,128010528,6,6.84,0.20,25.93
15620,362946449,450m,6,163764378,7,6.77,0.13,26.17
15621,362946449,450m,7,197548330,4,6.93,0.29,26.18
15622,362946449,450m,8,148673291,2,6.73,0.09,26.32
15623,362946450,390m,1,208823818,1,8.31,0.00,22.01
15624,362946450,390m,2,1417590060,2,8.42,0.11,22.19
15625,362946450,390m,3,1448580002,7,8.60,0.29,22.20
15626,362946450,390m,4,2078980002,6,8.49,0.18,22.30
15627,362946450,390m,5,109563217,8,8.67,0.36,22.39
15628,362946450,390m,6,-750768,3,8.68,0.37,22.41
15629,362946450,390m,7,2131760045,4,8.42,0.11,22.44
15630,362946450,390m,8,931470104,5,8.58,0.27,22.64
15631,362946451,390m,1,1873790008,5,8.44,0.00,22.41
15632,362946451,390m,2,198170051,8,8.76,0.32,22.55
15633,362946451,390m,3,1575110018,2,8.49,0.05,22.57
15634,362946451,390m,4,1936980014,3,8.72,0.28,22.66
15635,362946451,390m,5,196374475,1,8.63,0.19,22.70
15636,362946451,390m,6,1836070013,7,8.74,0.30,22.96
15637,362946452,390m,1,2131500010,7,8.40,0.00,22.17
15638,362946452,390m,2,141674790,3,8.40,0.00,22.23
15639,362946452,390m,3,887800004,2,8.54,0.14,22.43
15640,362946452,390m,4,109975016,5,8.78,0.38,22.61
15641,362946452,390m,5,129658810,1,8.71,0.31,22.61
15642,362946452,390m,6,113532126,4,8.55,0.15,22.70
15643,362946452,390m,7,109975017,8,8.69,0.29,22.90
15644,362946452,390m,8,960930000,6,8.64,0.24,23.14
15645,466534728,390m,1,293037907,1,8.41,0.00,22.24
15646,466534728,390m,2,319720164,8,8.52,0.11,22.34
15647,466534728,390m,3,306378037,7,8.41,0.00,22.50
15648,466534728,390m,4,298118569,2,8.64,0.23,22.62
15649,466534728,390m,5,298886080,3,8.67,0.26,22.68
15650,466534728,390m,6,328325345,5,8.68,0.27,22.84
15651,466534728,390m,7,220428480,4,9.17,0.76,23.17
15652,466534729,450m,1,256288567,1,6.98,0.49,25.38
15653,466534729,450m,2,328325343,5,6.49,0.00,25.62
15654,466534729,450m,3,284813009,6,7.09,0.60,26.11
15655,466534729,450m,4,284813512,3,7.00,0.51,26.18
15656,466534729,450m,5,220428482,8,6.99,0.50,26.25
15657,466534729,450m,6,121725494,4,7.46,0.97,26.31
15658,466534729,450m,7,284813511,2,7.11,0.62,26.41
15659,466534718,390m,1,187883522,1,8.66,0.30,22.25
15660,466534718,390m,2,253088674,2,8.40,0.04,22.26
15661,466534718,390m,3,285526418,3,8.82,0.46,22.34
15662,466534718,390m,4,293542916,8,8.50,0.14,22.37
15663,466534718,390m,5,319674609,4,8.36,0.00,22.43
15664,466534718,390m,6,204414592,7,8.72,0.36,22.49
15665,466534718,390m,7,190306356,5,8.75,0.39,22.63
15666,466534718,390m,8,257637265,6,8.66,0.30,22.74
15667,466534721,450m,1,319720165,2,6.79,0.14,25.53
15668,466534721,450m,2,262316193,4,6.91,0.26,25.55
15669,466534721,450m,3,220428479,1,6.74,0.09,25.87
15670,466534721,450m,4,208442561,7,6.65,0.00,25.88
15671,466534721,450m,5,276161813,8,6.77,0.12,25.91
15672,466534724,450m,1,256281040,3,6.62,0.00,25.39
15673,466534724,450m,2,1136220022,8,6.76,0.14,25.74
15674,466534724,450m,3,1849540016,6,6.69,0.07,25.97
15675,466534724,450m,4,187883523,2,6.73,0.11,26.02
15676,466534724,450m,5,157500919,4,6.83,0.21,26.06
15677,466534724,450m,6,2043510010,1,6.99,0.37,26.09
15678,466534724,450m,7,230662409,5,6.81,0.19,26.10
15679,466534724,450m,8,1524410122,7,6.80,0.18,26.10
15680,466534723,450m,1,123941402,5,6.76,0.03,25.75
15681,466534723,450m,2,145856634,1,6.75,0.02,25.91
15682,466534723,450m,3,1591720035,2,6.90,0.17,25.98
15683,466534723,450m,4,221780706,4,6.73,0.00,26.08
15684,466534723,450m,5,2043510011,7,6.94,0.21,26.10
15685,466534723,450m,6,129970424,8,6.74,0.01,26.11
15686,466534723,450m,7,256279548,6,6.95,0.22,26.18
15687,466534723,450m,8,2131500011,3,6.73,0.00,26.18
15688,466534719,390m,1,230317216,8,8.36,0.00,22.30
15689,466534719,390m,2,1573620015,2,8.40,0.04,22.32
15690,466534719,390m,3,137422310,7,8.54,0.18,22.40
15691,466534719,390m,4,156017447,6,8.94,0.58,22.64
15692,466534719,390m,5,1328610013,4,8.96,0.60,22.67
15693,466534719,390m,6,204133452,3,8.89,0.53,22.68
15694,466534719,390m,7,227854802,1,9.03,0.67,22.79
15695,466534719,390m,8,184223212,5,9.03,0.67,23.04
15696,466534722,450m,1,262316684,5,6.66,0.00,25.26
15697,466534722,450m,2,198170059,6,6.67,0.01,25.33
15698,466534722,450m,3,221046714,8,6.74,0.08,25.34
15699,466534722,450m,4,230054265,7,6.91,0.25,25.68
15700,466534722,450m,5,1896150001,2,6.89,0.23,25.80
15701,466534722,450m,6,127722465,1,6.75,0.09,25.99
15702,466534722,450m,7,144572579,3,6.86,0.20,26.06
15703,466534722,450m,8,254765019,4,6.70,0.04,27.04
15704,466534725,390m,1,141319677,2,8.52,0.00,22.57
15705,466534725,390m,2,287325522,5,8.70,0.18,22.60
15706,466534725,390m,3,114215513,6,8.56,0.04,22.64
15707,466534725,390m,4,2035650010,1,8.63,0.11,22.69
15708,466534725,390m,5,1490820003,4,8.73,0.21,22.70
15709,466534725,390m,6,1974570008,3,9.03,0.51,22.87
15710,466534725,390m,7,230053770,8,8.87,0.35,22.90
15711,466534726,390m,1,147858632,3,8.39,0.03,22.29
15712,466534726,390m,2,116082721,2,8.37,0.01,22.40
15713,466534726,390m,3,186628521,4,8.38,0.02,22.45
15714,466534726,390m,4,110526617,6,8.48,0.12,22.53
15715,466534726,390m,5,197548331,1,8.36,0.00,22.56
15716,466534726,390m,6,231578741,7,8.72,0.36,22.61
15717,466534726,390m,7,195108947,8,8.53,0.17,22.74
15718,466534726,390m,8,223990182,5,8.57,0.21,22.87
15719,466534720,390m,1,230316217,4,8.32,0.00,22.13
15720,466534720,390m,2,145207338,5,8.86,0.54,22.45
15721,466534720,390m,3,225807716,1,8.51,0.19,22.58
15722,466534720,390m,4,1881130011,7,8.97,0.65,22.89
15723,466534720,390m,5,141674791,8,9.01,0.69,23.00
15724,466534720,390m,6,203248212,3,9.08,0.76,23.24
15725,466534720,390m,7,230662410,6,8.99,0.67,23.27
15726,466534720,390m,8,198170053,2,8.97,0.65,24.15
15727,466534727,390m,1,187883524,2,8.39,0.00,22.13
15728,466534727,390m,2,296099018,1,8.48,0.09,22.28
15729,466534727,390m,3,253386766,6,8.59,0.20,22.34
15730,466534727,390m,4,281466815,7,8.48,0.09,22.42
15731,466534727,390m,5,203248191,3,8.75,0.36,22.56
15732,466534727,390m,6,225807721,4,8.62,0.23,22.58
15733,466534727,390m,7,109835237,8,8.73,0.34,22.70
15734,466534727,390m,8,237505079,5,8.66,0.27,22.81
15735,508942363,390m,1,282581036,7,8.27,0.00,22.18
15736,508942363,390m,2,331308297,4,8.94,0.67,22.82
15737,508942363,390m,3,243599752,1,8.67,0.40,22.97
15738,508942363,390m,4,304203714,5,8.99,0.72,23.00
15739,508942363,390m,5,354609400,2,8.73,0.46,23.14
15740,508942363,390m,6,292374586,8,8.97,0.70,23.18
15741,508942363,390m,7,1590360009,6,8.62,0.35,23.37
15742,508942364,450m,1,328351901,8,6.82,0.12,25.71
15743,508942364,450m,2,318735217,3,6.86,0.16,25.91
15744,508942364,450m,3,296110057,2,6.70,0.00,26.02
15745,508942364,450m,4,318755769,7,6.81,0.11,26.06
15746,508942364,450m,5,298353020,6,6.74,0.04,26.25
15747,508942364,450m,6,315843936,1,7.14,0.44,26.48
15748,508942356,390m,1,152091581,6,8.47,0.00,22.15
15749,508942356,390m,2,159443786,5,8.71,0.24,22.80
15750,508942356,390m,3,127722436,8,8.47,0.00,22.82
15751,508942356,390m,4,1590360007,2,8.48,0.01,22.86
15752,508942356,390m,5,195714153,3,8.60,0.13,22.93
15753,508942356,390m,6,212327818,4,8.88,0.41,23.17
15754,508942356,390m,7,162212283,1,8.51,0.04,23.18
15755,508942356,390m,8,114244038,7,8.85,0.38,23.77
15756,508942357,450m,1,289026914,2,6.78,0.09,25.39
15757,508942357,450m,2,254393775,5,6.73,0.04,25.75
15758,508942357,450m,3,331308299,8,6.82,0.13,25.85
15759,508942357,450m,4,298889599,6,6.73,0.04,25.88
15760,508942357,450m,5,280075554,7,6.88,0.19,25.90
15761,508942357,450m,6,280075055,4,6.69,0.00,25.98
15762,508942357,450m,7,153505405,1,6.87,0.18,26.17
15763,508942357,450m,8,210869898,3,7.02,0.33,26.17
15764,508942360,450m,1,288460380,2,6.63,0.00,25.49
15765,508942360,450m,2,219045751,5,6.98,0.35,25.70
15766,508942360,450m,3,2043510010,6,6.82,0.19,25.71
15767,508942360,450m,4,235407877,3,6.83,0.20,25.73
15768,508942360,450m,5,124225459,4,7.18,0.55,25.78
15769,508942360,450m,6,267605650,1,6.63,0.00,25.92
15770,508942360,450m,7,2043510008,8,6.75,0.12,27.01
15771,508942359,450m,1,208442554,5,6.61,0.00,25.41
15772,508942359,450m,2,267605645,4,6.97,0.36,25.68
15773,508942359,450m,3,285758879,8,6.89,0.28,25.71
15774,508942359,450m,4,254765019,1,6.75,0.14,25.74
15775,508942359,450m,5,197592897,6,6.70,0.09,25.76
15776,508942359,450m,6,118702971,7,6.68,0.07,25.81
15777,508942359,450m,7,1713250023,3,6.90,0.29,26.30
15778,508942361,450m,1,2032450073,5,6.58,0.00,25.53
15779,508942361,450m,2,1772910008,1,6.76,0.18,25.75
15780,508942361,450m,3,163762383,7,7.05,0.47,25.79
15781,508942361,450m,4,1550070062,2,6.91,0.33,25.90
15782,508942361,450m,5,254765018,8,6.81,0.23,25.98
15783,508942361,450m,6,224872858,6,6.84,0.26,26.40
15784,508942361,450m,7,284105087,3,6.69,0.11,26.56
15785,508942358,450m,1,195714155,8,6.62,0.05,25.42
15786,508942358,450m,2,253088668,4,6.57,0.00,25.56
15787,508942358,450m,3,162212288,3,6.64,0.07,25.64
15788,508942358,450m,4,146988391,1,6.83,0.26,25.65
15789,508942358,450m,5,230053704,2,6.90,0.33,25.75
15790,508942358,450m,6,276161813,6,6.78,0.21,26.01
15791,508942358,450m,7,314053873,7,6.87,0.30,26.05
15792,508942362,390m,1,293542915,7,8.38,0.00,22.50
15793,508942362,390m,2,243599870,2,8.75,0.37,22.72
15794,508942362,390m,3,280075057,4,8.61,0.23,22.72
15795,508942362,390m,4,321686591,8,8.89,0.51,23.00
15796,508942362,390m,5,344097838,1,8.59,0.21,23.03
15797,508942362,390m,6,344097837,5,8.91,0.53,23.24
15798,508942362,390m,7,287325519,3,8.92,0.54,23.28
15799,508942362,390m,8,222064246,6,8.98,0.60,23.47
15800,508942353,390m,1,273937287,5,8.54,0.15,22.55
15801,508942353,390m,2,300177158,7,8.73,0.34,22.58
15802,508942353,390m,3,204414099,8,8.53,0.14,22.65
15803,508942353,390m,4,256557592,6,8.71,0.32,22.68
15804,508942353,390m,5,308817409,1,8.39,0.00,22.71
15805,508942353,390m,6,293542916,2,8.69,0.30,22.72
15806,508942353,390m,7,253088674,4,8.75,0.36,22.85
15807,508942353,390m,8,167542418,3,8.89,0.50,23.09
15808,508942354,390m,1,328325347,4,8.63,0.16,22.37
15809,508942354,390m,2,124885844,2,8.48,0.01,22.48
15810,508942354,390m,3,144574082,6,8.47,0.00,22.71
15811,508942354,390m,4,273589590,8,8.81,0.34,22.82
15812,508942354,390m,5,289027911,3,8.49,0.02,23.01
15813,508942354,390m,6,251076184,1,8.77,0.30,23.03
15814,508942354,390m,7,250185380,5,8.78,0.31,23.73
15815,508942355,390m,1,328325340,6,8.43,0.00,22.24
15816,508942355,390m,2,147858628,5,8.69,0.26,22.52
15817,508942355,390m,3,200039286,7,8.54,0.11,22.54
15818,508942355,390m,4,1873790023,3,8.50,0.07,22.63
15819,508942355,390m,5,251075671,2,8.61,0.18,22.63
15820,508942355,390m,6,191520807,4,8.94,0.51,22.86
15821,136502965,390m,1,820860039,4,8.57,0.00,22.61
15822,136502965,390m,2,763790034,2,8.85,0.28,22.96
15823,136502965,390m,3,1247550015,3,8.71,0.14,23.06
15824,136502965,390m,4,723810102,6,9.03,0.46,23.36
15825,136502965,390m,5,701340083,8,8.96,0.39,23.53
15826,136502965,390m,6,806710107,1,8.96,0.39,23.69
15827,136502965,390m,7,1044030053,7,9.20,0.63,23.79
15828,136502965,390m,8,946210017,5,9.17,0.60,24.20
15829,136502966,390m,1,1136220043,4,8.59,0.00,22.86
15830,136502966,390m,2,954250021,6,8.64,0.05,22.92
15831,136502966,390m,3,635490036,1,8.99,0.40,23.00
15832,136502966,390m,4,1281000016,5,8.85,0.26,23.21
15833,136502966,390m,5,1184050021,7,9.31,0.72,23.45
15834,136502966,390m,6,872550005,3,9.17,0.58,23.63
15835,136502966,390m,7,705360092,2,9.17,0.58,23.83
15836,136502972,390m,1,1177150006,1,8.74,0.18,22.77
15837,136502972,390m,2,963700184,5,8.56,0.00,22.85
15838,136502972,390m,3,883010032,4,8.82,0.26,22.93
15839,136502972,390m,4,806710012,6,8.89,0.33,23.20
15840,136502972,390m,5,952190061,3,9.16,0.60,23.33
15841,136502972,390m,6,742050027,2,9.03,0.47,23.45
15842,136502972,390m,7,892600001,7,9.12,0.56,23.53
15843,136502972,390m,8,879520000,8,9.10,0.54,23.69
15844,136502967,390m,1,1362060063,6,8.58,0.00,22.56
15845,136502967,390m,2,556450003,4,8.69,0.11,22.69
15846,136502967,390m,3,820830004,7,8.90,0.32,22.93
15847,136502967,390m,4,917450014,5,8.79,0.21,23.11
15848,136502967,390m,5,1001130034,2,9.09,0.51,23.19
15849,136502967,390m,6,917450011,3,9.00,0.42,23.36
15850,136502967,390m,7,883010036,1,8.91,0.33,23.45
15851,136502967,390m,8,763790012,8,9.07,0.49,23.49
15852,136502961,450m,1,1143060003,3,6.88,0.07,25.86
15853,136502961,450m,2,806610134,8,6.81,0.00,25.96
15854,136502961,450m,3,963680163,1,7.06,0.25,26.06
15855,136502961,450m,4,-715416,6,7.07,0.26,26.21
15856,136502961,450m,5,1039400007,2,7.15,0.34,26.23
15857,136502961,450m,6,732900008,7,7.11,0.30,26.61
15858,136502961,450m,7,892110020,4,7.08,0.27,26.89
15859,136502962,450m,1,1074990010,1,6.77,0.01,26.08
15860,136502962,450m,2,1198400004,6,6.76,0.00,26.13
15861,136502962,450m,3,497110001,8,6.91,0.15,26.25
15862,136502962,450m,4,738120057,2,6.91,0.15,26.38
15863,136502962,450m,5,935700031,5,7.09,0.33,26.44
15864,136502962,450m,6,712810022,4,7.30,0.54,26.47
15865,136502962,450m,7,931100000,3,7.16,0.40,26.63
15866,136502963,450m,1,743640020,1,6.86,0.04,26.22
15867,136502963,450m,2,1092430039,5,6.88,0.06,26.33
15868,136502963,450m,3,1158620013,6,6.82,0.00,26.39
15869,136502963,450m,4,820830111,8,6.91,0.09,26.49
15870,136502963,450m,5,881030000,7,7.03,0.21,26.65
15871,136502963,450m,6,1014090009,3,6.82,0.00,26.69
15872,136502963,450m,7,940140012,2,6.82,0.00,26.94
15873,136502964,450m,1,1060190034,6,6.80,0.00,25.72
15874,136502964,450m,2,931100003,8,6.98,0.18,25.95
15875,136502964,450m,3,909720032,1,7.08,0.28,26.16
15876,136502964,450m,4,888610008,5,7.01,0.21,26.41
15877,136502964,450m,5,111277192,2,7.08,0.28,26.60
15878,136502964,450m,6,1028790053,7,7.05,0.25,26.62
15879,136502964,450m,7,1014090018,3,7.22,0.42,26.68
15880,136502964,450m,8,892110017,4,7.20,0.40,26.85
15881,136502969,390m,1,1426150032,6,8.70,0.07,22.71
15882,136502969,390m,2,1136220041,2,8.63,0.00,22.73
15883,136502969,390m,3,1126310001,8,8.82,0.19,22.86
15884,136502969,390m,4,1136220035,5,8.95,0.32,23.02
15885,136502969,390m,5,766410116,4,9.16,0.53,23.32
15886,136502969,390m,6,892110016,1,9.16,0.53,23.41
15887,136502969,390m,7,701340085,7,8.95,0.32,23.74
15888,136502970,390m,1,1143060001,4,8.78,0.00,22.70
15889,136502970,390m,2,1003440001,3,8.92,0.14,23.23
15890,136502970,390m,3,931140029,5,8.92,0.14,23.44
15891,136502970,390m,4,701340082,1,9.07,0.29,23.52
15892,136502970,390m,5,980650050,2,8.96,0.18,23.54
15893,136502970,390m,6,1082240001,8,9.14,0.36,23.66
15894,136502970,390m,7,580190000,6,8.96,0.18,23.76
15895,136502970,390m,8,1039400011,7,9.12,0.34,24.09
15896,136502971,390m,1,1143060006,7,8.98,0.35,22.86
